#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum45.745[s]	Sample spectrum95.79[s]	Sample spectrum145.786[s]	Sample spectrum195.781[s]	Sample spectrum245.827[s]	Sample spectrum295.823[s]	Sample spectrum345.868[s]	Sample spectrum395.914[s]	Sample spectrum445.86[s]	Sample spectrum495.905[s]	Sample spectrum545.95[s]	Sample spectrum595.947[s]	Sample spectrum605.945[s]
397.843	29.4273	-1.3433	5.20665	7.35235	4.66574	2.87467	4.21797	2.87467	6.45681	8.24789	12.2778	1.97913	7.35235	6.00905	5.11351	4.64335	
398.051	28.3714	-2.70927	4.05497	2.81657	9.96977	9.5227	4.1578	8.18147	2.3695	5.49902	14.8876	10.8639	12.2051	6.39317	5.05195	5.88127	
398.26	27.5496	-1.26127	4.82885	6.39642	2.7928	5.49551	9.09913	6.39642	9.09913	5.04506	5.49551	10	5.04506	8.19823	11.3514	5.39641	
398.468	30.6278	-0.767275	4.83744	6.35484	3.19547	4.54949	2.74414	6.80618	0	9.96554	3.64681	9.51421	12.2222	6.80618	8.61153	6.242	
398.677	29.5061	1.11566	4.59689	3.16558	0	11.329	8.60783	3.6191	2.71206	4.52614	7.24727	0.444451	8.60783	4.97966	14.5036	5.2291	
398.885	29.5527	-1.31022	5.95058	11.1369	11.5918	12.0467	1.58318	10.6819	7.04243	5.67761	3.40293	7.04243	10.227	9.77205	6.13255	7.74849	
399.094	31.5618	-1.13892	5.93833	0	7.88133	1.95894	4.69235	1.04781	1.04781	5.14792	6.51462	0	7.88133	6.97019	9.7036	5.83355	
399.302	31.2174	0.508781	5.72197	0	1.67171	6.66867	5.76013	7.57721	12.1199	7.57721	8.03148	9.84855	3.94305	6.66867	14.8455	5.91822	
399.51	30.3104	-0.0273313	7.09975	9.51128	7.68919	12.2444	6.32263	3.13398	4.95607	12.2444	14.0665	2.22294	5.86711	4.95607	8.60024	6.27981	
399.719	31.565	-0.752627	7.3159	6.1389	4.77873	10.6728	3.41856	7.49907	0.698221	12.4864	5.68551	16.1135	4.32534	12.4864	7.95246	7.15903	
399.927	32.3057	1.69068	6.36152	7.65831	0	13.5985	5.83055	7.65831	0	0	7.65831	9.48607	6.28749	1.71809	13.1416	5.1159	
400.135	31.3995	0.648826	5.30438	0	11.5235	8.32508	4.2128	13.8081	1.9282	7.86816	8.32508	5.12664	9.23892	1.01436	2.84204	6.15471	
400.344	33.0056	-0.447874	5.33015	5.73096	1.61783	10.7581	1.16082	4.81693	2.98887	5.73096	2.98887	1.61783	10.3011	6.18797	4.35991	5.58151	
400.552	33.3723	-0.76823	6.9598	6.86835	10.0693	9.15475	4.58195	5.95379	10.0693	5.49651	7.78291	10.0693	6.41107	7.32563	9.61203	7.80577	
400.76	34.305	-1.10397	7.73232	3.19329	0.456184	10.4922	7.29894	3.19329	5.47421	5.47421	5.47421	2.7371	13.6855	9.12368	10.4922	5.88477	
400.968	32.7751	0.265348	6.03896	11.6662	4.34622	6.17621	9.83619	8.0062	2.05874	8.46369	6.17621	5.71871	8.0062	4.34622	7.5487	5.6844	
401.176	33.9143	-1.57571	7.27481	11.2498	8.04343	5.75316	11.7079	2.54678	7.12732	6.21121	14.9142	0	9.87564	11.7079	12.1659	6.81676	
401.385	35.101	-1.29834	7.75028	5.36709	8.56723	6.28142	10.3959	6.73858	3.9956	12.2245	9.93872	16.7962	7.65291	5.36709	8.11007	8.36745	
401.593	34.9986	3.09104	6.97297	1.9489	1.04243	15.0926	1.04243	4.21506	5.57475	8.29414	9.65384	4.66829	8.29414	0	11.92	6.81434	
401.801	36.5104	-1.5054	8.90996	7.79905	8.25248	6.43875	3.71815	10.9731	12.3334	10.0662	10.0662	5.53188	10.9731	9.15935	11.4265	9.36339	
402.009	35.5144	1.77981	7.38074	4.30422	10.6607	7.02842	9.75261	12.9308	5.21229	5.66632	12.0228	5.21229	7.02842	6.57438	15.201	7.00662	
402.217	36.4688	0.946533	6.17067	0	5.7156	8.90105	8.90105	12.5416	8.90105	5.26054	9.35612	10.7213	9.81118	1.16496	4.35041	7.18182	
402.425	38.9701	-0.542633	8.00836	11.6485	3.96122	8.48316	0.343667	18.8836	8.93535	11.1963	8.48316	8.03097	8.93535	19.3358	11.6485	7.91792	
402.633	36.7674	-2.69452	7.66936	3.64124	12.2892	14.565	5.91701	7.28248	10.9237	10.0134	2.27577	12.7443	10.4686	7.73763	11.834	8.01073	
402.841	38.0382	0.308296	7.97035	2.4845	2.4845	10.6453	9.28514	14.2723	3.39125	0.670996	12.0054	7.47164	7.01826	6.11151	15.179	9.1718	
403.049	38.6757	3.73844	9.45447	1.73377	6.2488	10.3123	6.2488	19.3424	6.7003	7.60331	17.9879	17.5364	19.3424	10.7638	9.40932	9.7028	
403.257	41.1211	6.77523	9.33627	5.11304	11.4366	16.8568	7.82313	8.7265	4.66136	9.17818	15.05	9.62986	4.20968	16.4051	15.5017	8.7265	
403.465	39.2918	11.2544	10.7526	11.1558	12.0519	9.36372	11.1558	16.5321	12.0519	12.0519	13.844	15.6361	11.6038	14.292	17.4282	9.05234	
