#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum1202.39[s]
475.684	947.561	0.074513	512.983	454.757	
475.883	948.753	-0.143301	512.035	453.07	
476.082	950.416	-0.0264591	510.505	450.99	
476.281	953.431	-0.386002	508.289	452.328	
476.48	954.552	0.189611	513.541	452.514	
476.678	955.12	0.194625	511.571	453.938	
476.877	955.975	1.72608	510.5	451.582	
477.076	964.145	-0.567555	511.661	456.29	
477.275	960.808	1.14232	513.892	456.514	
477.474	967.587	0.30916	515.712	460.57	
477.672	968.669	0.973174	515.43	457.702	
477.871	973.048	1.60944	518.343	461.567	
478.07	975.194	0.879997	523.377	461.777	
478.269	983.22	-0.646375	520.183	462.622	
478.467	978.269	0.574746	521.913	460.502	
478.666	985.885	0.816429	519.922	463.051	
478.864	984.909	0.51127	521.737	462.785	
479.063	990.999	0.0785136	521.611	463.755	
479.262	993.739	-0.403218	525.292	465.298	
479.46	997.013	1.69066	526.664	470.483	
479.659	1000.62	0.199115	528.87	471.126	
479.857	1002.67	-0.371576	529.195	467.022	
480.055	1003.8	0.15659	528.254	468.367	
480.254	1012.3	0.825973	530.934	470.676	
480.452	1014.25	1.73695	531.594	472.824	
480.651	1016.31	1.82352	530.516	471.868	
480.849	1021.67	0.146309	533.5	475.272	
481.047	1018.62	0.947146	531.63	473.847	
481.246	1026	0.515499	535.532	478.046	
481.444	1029.9	-0.759074	532.187	478.792	
481.642	1037.22	-0.140896	538.485	480.456	
481.84	1040.96	0.171953	541.076	479.763	
482.039	1044.18	1.36473	538.012	481.044	
482.237	1043.19	0.0260392	539.149	481.428	
482.435	1049.66	-0.934534	542.037	485.129	
482.633	1053.66	3.07551	545.892	484.799	
482.831	1059.39	0.716724	549.554	487.578	
483.029	1065.67	0.875761	546.835	487.63	
483.227	1067.27	-0.577185	547.224	491.605	
483.425	1069.86	-0.666186	550.196	490.747	
483.623	1074.6	0.0157226	551.099	490.777	
483.821	1081.66	1.73183	553.799	495.37	
484.019	1086.26	0.452345	554.713	494.628	
484.217	1087.38	0.178597	554.928	496.534	
484.415	1094.46	0.0951448	558.618	497.39	
484.613	1098.37	0.777712	558.999	498.669	
484.811	1098.65	0.126061	557.934	500.208	
485.008	1103.47	1.59347	559.853	501.566	
485.206	1107.6	1.00625	560.298	502.68	
485.404	1112.45	-0.401037	561.455	504.958	
485.602	1116.38	1.8142	562.634	505.36	
485.799	1124.78	0.0477148	567.286	508.049	
485.997	1129.67	2.9603	568.751	508.502	
486.195	1132.15	0.57775	565.411	509.279	
486.392	1140.13	0.585686	571.868	513.689	
486.59	1142.23	0.60139	573.656	513.446	
486.788	1149.84	1.14091	575.803	515.594	
486.985	1149.2	1.16087	571.525	514.99	
487.183	1155.5	0.961355	573.931	519.133	
487.38	1160.51	1.21691	577.054	516.813	
487.578	1164.22	0.67926	575.705	518.209	
487.775	1167.37	1.30527	576.74	522.139	
487.973	1169.72	1.06413	576.797	521.238	
488.17	1180.1	-0.257727	579.96	524.62	
488.367	1183.3	1.28192	584.543	525.221	
488.565	1191.32	0.716096	585.11	527.319	
488.762	1191.68	0.333624	582.112	525.306	
488.959	1197.74	-0.24759	585.09	531.589	
489.157	1202.96	2.91743	585.042	529.624	
489.354	1206.32	-0.0808227	584.332	531.959	
489.551	1207.82	-0.107665	583.743	532.512	
489.749	1215.29	-0.129528	587.698	536.39	
489.946	1221.14	0.524595	588.931	533.696	
490.143	1223.79	1.19394	588.976	533.709	
490.34	1227.49	1.13008	591.358	536.782	
490.537	1236.42	0.635818	592.571	538.826	
490.734	1240.2	1.84211	596.082	538.373	
490.931	1242.61	0.962239	593.017	540.719	
491.128	1250.28	1.08615	595.187	544.463	
491.325	1252.34	-1.05843	591.471	544.66	
491.522	1258.39	0.947587	594.831	546.721	
491.719	1261.83	-0.329308	599.157	548.151	
491.916	1272.96	-0.788182	600.418	549.545	
492.113	1272.62	-0.978139	599.835	550.434	
492.31	1283.07	0.922785	602.645	550.612	
492.507	1285.03	0.88975	602.013	554.062	
492.704	1287.57	1.0326	603.13	553.359	
492.901	1291.25	0.0386992	602.674	553.028	
493.097	1301.24	-0.0554452	605.523	556.712	
493.294	1305.82	-0.849113	605.586	557.673	
493.491	1308.49	-0.238585	603.832	556.171	
493.688	1308.9	0.42618	604.896	559.087	
493.884	1315.44	0.97384	607.272	559.687	
494.081	1317.27	0.220742	602.947	557.676	
494.278	1322.73	0.775312	605.958	559.402	
494.474	1325.28	1.15317	606.264	562.639	
494.671	1326.07	0.0879635	608.739	557.188	
494.867	1335.09	-0.0495981	609.594	564.257	
495.064	1337.55	1.00266	609.391	560.819	
495.26	1340.32	-0.0825444	605.337	563.184	
495.457	1348.83	0.999287	611.298	565.861	
495.653	1352.99	0.56273	608.083	567.037	
