#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum95.091[s]	Sample spectrum125.088[s]
471.899	950.3	-0.647125	397.043	370.421	380.377	
472.098	951.967	0.397843	392.717	372.309	384.613	
472.298	958.647	-0.0772484	398.212	370.384	384.564	
472.497	955.064	1.11434	397.241	381.797	384.341	
472.696	963.398	-2.98023e-09	397.894	383.049	386.623	
472.896	962.563	0.351377	398.529	379.899	386.871	
473.095	965.113	-0.415573	399.981	382.392	385.108	
473.294	967.495	0.540128	399.435	366.954	383.886	
473.494	970.997	0.0163301	399.065	383.316	385.185	
473.693	971.385	0.266267	401.183	373.85	385.225	
473.892	978.005	0.0543116	400.231	381.62	386.78	
474.091	980.449	1.58817	399.805	383.075	387.339	
474.29	984.881	-1.14275	403.604	394.18	390.389	
474.49	988.807	-0.281131	403.626	382.289	389.083	
474.689	987.158	1.0746	401.42	373.839	388.203	
474.888	991.105	-0.337694	401.799	382.591	388.809	
475.087	996.312	1.0669	404.723	380.508	392.356	
475.286	997.603	0.090968	406.163	388.701	392.019	
475.485	998.8	-0.197	403.898	378.554	391.137	
475.684	1005.02	0.175638	405.77	388.862	391.896	
475.883	1004.46	-0.615663	405.044	381.992	392.625	
476.082	1006.29	0.476264	404.531	390.949	391.337	
476.281	1011.95	-0.00528771	406.189	386.853	391.119	
476.48	1012.05	-0.0316017	408.325	383.798	394.789	
476.678	1013.43	-0.662778	405.878	384.784	393.429	
476.877	1017.23	1.34834	406.977	379.486	394.245	
477.076	1022.04	-0.478218	409.421	383.741	395.18	
477.275	1024.04	0.434918	410.17	386.066	394.118	
477.474	1028.12	0.17816	410.792	390.81	395.456	
